,z_angle,acc,y_true,y_pred,y_pred_prob,top2_pred_categories,Prob_C0,Prob_C1,Prob_C2,Prob_C3,Prob_C4,Prob_C5,Prob_C6,Prob_C7,Prob_C8,Prob_C9,top_pred_categories,misclassified
1032,13,0.1,6,1,0.9868932962417603,[1 6],1.581365111557806e-14,0.9868932962417603,7.789069004582663e-14,4.351312554717879e-08,1.6282130673062056e-05,2.9974789317321893e-09,0.013090243563055992,3.858092231107113e-13,4.815207607644645e-11,8.413411478613853e-08,[1 6 4 9 3 5 8 7 2 0],1
1033,13,0.1,3,1,0.512883722782135,[1 6],2.658111361228399e-13,0.512883722782135,3.3987612054722956e-15,9.346431397716515e-07,0.00015112922119442374,3.9448841562261805e-06,0.48682427406311035,3.982239885069738e-12,6.279165063460823e-07,0.00013532687444239855,[1 6 4 9 5 3 8 7 0 2],1
1034,13,0.1,1,1,0.9950056672096252,[1 6],7.819634154603017e-13,0.9950056672096252,8.229247802128432e-15,1.1130185662011627e-09,0.0008233438711613417,5.8536457459013036e-08,0.0041686356998980045,3.5249597972507665e-14,2.360840689608068e-12,2.3480495201511076e-06,[1 6 4 9 5 3 8 0 7 2],0
1035,13,0.1,4,1,0.9946894645690918,[1 6],9.828610330936318e-16,0.9946894645690918,1.5789755045586594e-15,8.56020108130906e-08,3.543573257047683e-07,5.688697957140221e-09,0.00531010190024972,3.539224170895708e-14,3.0509865744932085e-09,2.4700820944190127e-08,[1 6 4 3 9 5 8 7 2 0],1
1036,13,0.1,2,1,0.9821842908859253,[1 6],2.0955291877276273e-14,0.9821842908859253,2.4689164145335637e-17,1.8691024422645697e-11,3.950826794607565e-07,3.1586771456204588e-06,0.017794491723179817,2.5394613153176216e-15,1.22338146557599e-11,1.7627586203161627e-05,[1 6 9 5 4 3 8 0 7 2],1
1037,13,0.1,7,1,0.922900915145874,[1 6],7.16374896415125e-15,0.922900915145874,2.502665060594416e-14,3.968195549930442e-09,8.843874752528791e-07,3.2654162396283937e-07,0.07704968750476837,2.325137695227686e-12,8.080120461606555e-10,4.817350782104768e-05,[1 6 9 4 5 3 8 7 2 0],1
1038,13,0.1,8,6,0.5255540013313293,[6 1],2.316811971219898e-14,0.4691855013370514,6.405707561607521e-12,0.002432132139801979,0.00024766873684711754,1.9272047779850254e-07,0.5255540013313293,6.50062581541988e-09,0.0012348465388640761,0.001345676020719111,[6 1 3 9 8 4 5 7 2 0],1
1039,13,0.1,9,1,0.9613889455795288,[1 6],3.4539142205855424e-16,0.9613889455795288,4.345891202461871e-09,0.00345630943775177,6.445047233682999e-07,4.5006448567974644e-10,0.03506306931376457,1.2906529889278318e-07,9.068991494132206e-05,2.1763230506621767e-07,[1 6 3 8 4 9 7 2 5 0],1
1040,14,0.1,5,1,0.9643871784210205,[1 6],1.767107747836002e-14,0.9643871784210205,3.5394757871148874e-12,2.3442384190275334e-05,1.0051578101410996e-05,2.136579357880919e-09,0.03557927906513214,1.409804217811228e-11,8.405068641081925e-09,1.4563403816225673e-08,[1 6 3 4 9 8 5 7 2 0],1
1041,14,0.1,0,1,0.9824130535125732,[1 6],2.72917895016234e-14,0.9824130535125732,7.671085065381607e-17,6.348634951081067e-09,1.5428942106154864e-06,1.1727374982228866e-07,0.01758527010679245,1.7562110077827542e-15,3.147550275972577e-11,1.7538171803721525e-08,[1 6 4 5 9 3 8 0 7 2],1
1042,14,0.1,6,1,0.9868857860565186,[1 6],1.6257850439711265e-14,0.9868857860565186,8.516490057662932e-14,4.41693686070721e-08,1.6473022697027773e-05,2.9444404692213766e-09,0.013097597286105156,4.142840855526214e-13,4.7081959858585876e-11,8.318833977227769e-08,[1 6 4 9 3 5 8 7 2 0],1
1043,14,0.1,3,1,0.5295388102531433,[1 6],2.7015404345000216e-13,0.5295388102531433,3.5311662194135356e-15,9.133854064202751e-07,0.00015494802210014313,3.796978035097709e-06,0.4701710641384125,3.865649120249337e-12,5.741453605878633e-07,0.0001299377909163013,[1 6 4 9 5 3 8 7 0 2],1
1044,14,0.1,1,1,0.9948068261146545,[1 6],8.209004222908822e-13,0.9948068261146545,8.523526529762362e-15,1.1527367949071277e-09,0.0008723459322936833,6.148006548301055e-08,0.004318143241107464,3.7366180841765656e-14,2.4853600080754212e-12,2.562144572948455e-06,[1 6 4 9 5 3 8 0 7 2],0
1045,14,0.1,4,1,0.9944286346435547,[1 6],9.924314466064213e-16,0.9944286346435547,1.5543133991455216e-15,8.697750786268443e-08,3.74660544366634e-07,5.9154503517788726e-09,0.0055708810687065125,3.6598653795072433e-14,3.248424196300448e-09,2.7885974418495607e-08,[1 6 4 3 9 5 8 7 2 0],1
1046,14,0.1,2,1,0.982280433177948,[1 6],2.1569629627326767e-14,0.982280433177948,2.501086130300241e-17,1.9608781612334703e-11,4.1940046457966673e-07,3.2042898965300992e-06,0.01769724115729332,2.6070581443985406e-15,1.3073132854035663e-11,1.871506538009271e-05,[1 6 9 5 4 3 8 0 7 2],1
1047,14,0.1,7,1,0.9215334057807922,[1 6],7.148687024283173e-15,0.9215334057807922,2.5909714640708764e-14,4.264075315063565e-09,8.999653005048458e-07,3.287222796188871e-07,0.07841501384973526,2.5267338134987716e-12,9.091425390295171e-10,5.033896741224453e-05,[1 6 9 4 5 3 8 7 2 0],1
1048,14,0.1,8,6,0.5208020806312561,[6 1],2.3217484792364962e-14,0.4743368327617645,6.438768355293556e-12,0.0022151507437229156,0.00023788001271896064,1.9024355424335226e-07,0.5208020806312561,6.482697045839814e-09,0.0011183155002072453,0.0012895335676148534,[6 1 3 9 8 4 5 7 2 0],1
1049,14,0.1,9,1,0.9610679149627686,[1 6],3.4253684161696845e-16,0.9610679149627686,4.562452637912884e-09,0.0036542434245347977,6.707273882966547e-07,4.338599479680738e-10,0.035180460661649704,1.385847809842744e-07,9.639261406846344e-05,2.2872183080835384e-07,[1 6 3 8 4 9 7 2 5 0],1
1050,15,0.1,5,1,0.9643428325653076,[1 6],1.7974599876547336e-14,0.9643428325653076,4.1311416093536835e-12,2.6062754841404967e-05,1.033733133226633e-05,2.0494204111543013e-09,0.03562076389789581,1.6027602856016898e-11,9.040500792423245e-09,1.4670431092156377e-08,[1 6 3 4 9 8 5 7 2 0],1
1051,15,0.1,0,1,0.9821922183036804,[1 6],2.755289587794401e-14,0.9821922183036804,8.205579398711321e-17,6.768781979360483e-09,1.5979400131982402e-06,1.156697564397291e-07,0.01780611090362072,1.8982366219389086e-15,3.309526264150264e-11,1.8214150188100575e-08,[1 6 4 5 9 3 8 0 7 2],1
1052,15,0.1,6,1,0.9870026707649231,[1 6],1.6150114625084096e-14,0.9870026707649231,9.461735458711831e-14,4.382405904834741e-08,1.563187652209308e-05,2.794256381832838e-09,0.012981504201889038,4.471959369652112e-13,4.4635357909772466e-11,7.496529974559962e-08,[1 6 4 9 3 5 8 7 2 0],1
1053,15,0.1,3,1,0.5557903051376343,[1 6],2.672316035991218e-13,0.5557903051376343,3.6642302249877395e-15,8.601009540143423e-07,0.00015201757196336985,3.53656423612847e-06,0.4439331293106079,3.6623282531622614e-12,4.97137818911142e-07,0.00011965052544837818,[1 6 4 9 5 3 8 7 0 2],1
1054,15,0.1,1,1,0.9946787357330322,[1 6],8.244081957896332e-13,0.9946787357330322,8.843789687119213e-15,1.1447319758772778e-09,0.0008820751099847257,6.154065346208881e-08,0.004436564166098833,3.9321569953029364e-14,2.479670765595521e-12,2.589053110568784e-06,[1 6 4 9 5 3 8 0 7 2],0
1055,15,0.1,4,1,0.9941091537475586,[1 6],1.0208993769306911e-15,0.9941091537475586,1.5971554785846969e-15,9.084209295906476e-08,4.066681356107438e-07,6.17642514910699e-09,0.00589032843708992,3.9341048322684424e-14,3.562028894066316e-09,3.190232078509325e-08,[1 6 4 3 9 5 8 7 2 0],1
1056,15,0.1,2,1,0.9824773669242859,[1 6],2.1925651127584905e-14,0.9824773669242859,2.5069182499271073e-17,1.9762053105054633e-11,4.336829704243428e-07,3.241359991079662e-06,0.017499124631285667,2.641288863379455e-15,1.3355438283069176e-11,1.978217733267229e-05,[1 6 9 5 4 3 8 0 7 2],1
1057,15,0.1,7,1,0.9197425246238708,[1 6],7.137761993329488e-15,0.9197425246238708,2.745311031455977e-14,4.3590140386129406e-09,9.062890740096918e-07,3.287527192696871e-07,0.08020365238189697,2.784910540024055e-12,9.569950387700032e-10,5.260884063318372e-05,[1 6 9 4 5 3 8 7 2 0],1
1058,15,0.1,8,6,0.5196343660354614,[6 1],2.3024816984116604e-14,0.47560662031173706,6.817514868612262e-12,0.002116084098815918,0.00023047013382893056,1.889487890593955e-07,0.5196343660354614,6.9444876515945e-09,0.0010903418296948075,0.0013219156535342336,[6 1 3 9 8 4 5 7 2 0],1
1059,15,0.1,9,1,0.9612774848937988,[1 6],3.3706961451935636e-16,0.9612774848937988,4.493538430239141e-09,0.0036662814673036337,7.004714461800177e-07,4.17353152037947e-10,0.0349583774805069,1.3762419825980032e-07,9.687594138085842e-05,2.395009062183817e-07,[1 6 3 8 4 9 7 2 5 0],1
1060,16,0.1,5,1,0.965718686580658,[1 6],1.730376841704677e-14,0.965718686580658,4.480186620997584e-12,2.6374298613518476e-05,9.97229744825745e-06,1.9016739294386298e-09,0.034244947135448456,1.6736771690784025e-11,8.88691342737502e-09,1.3940975485127183e-08,[1 6 3 4 9 8 5 7 2 0],1
1061,16,0.1,0,1,0.9825757741928101,[1 6],2.6606128189282305e-14,0.9825757741928101,8.539496991875707e-17,6.764905968736912e-09,1.5673431335017085e-06,1.098639828001069e-07,0.017422575503587723,1.9540255999768658e-15,3.24730797807149e-11,1.7994970846757496e-08,[1 6 4 5 9 3 8 0 7 2],1
1062,16,0.1,6,1,0.9871024489402771,[1 6],1.6540325763225207e-14,0.9871024489402771,1.0714865816439587e-13,4.356927618687223e-08,1.5103386431292165e-05,2.6618471871131533e-09,0.012882323004305363,4.82983824375699e-13,4.112958931767885e-11,6.758149595498253e-08,[1 6 4 9 3 5 8 7 2 0],1
1063,16,0.1,3,1,0.5768659114837646,[1 6],2.605165974438328e-13,0.5768659114837646,3.801437280465201e-15,8.179118822226883e-07,0.0001503337553003803,3.264662609581137e-06,0.422868013381958,3.5048600306730737e-12,4.36081506904884e-07,0.00011123304284410551,[1 6 4 9 5 3 8 7 0 2],1
1064,16,0.1,4,1,0.9940230250358582,[1 6],1.0123415913063441e-15,0.9940230250358582,1.7653917861398067e-15,9.49799883187552e-08,4.104495303636213e-07,5.794202895259559e-09,0.005976410582661629,4.1756660927377495e-14,3.453856756152618e-09,3.007841087310226e-08,[1 6 4 3 9 5 8 7 2 0],1
1065,16,0.1,2,1,0.9830478429794312,[1 6],2.2113780533301874e-14,0.9830478429794312,2.5964233281084077e-17,2.0088784802307913e-11,4.474011916499876e-07,3.118150971204159e-06,0.016928618773818016,2.6930669286539264e-15,1.3319780174658735e-11,1.995096135942731e-05,[1 6 9 5 4 3 8 0 7 2],1
1066,16,0.1,1,1,0.9944559931755066,[1 6],8.922151754388319e-13,0.9944559931755066,9.551599216965113e-15,1.1738393590476903e-09,0.0009233338059857488,6.319339718174888e-08,0.004618188366293907,4.166170175772671e-14,2.403744087456361e-12,2.5478273073531454e-06,[1 6 4 9 5 3 8 0 7 2],0
1067,16,0.1,7,1,0.9208758473396301,[1 6],7.041613589420757e-15,0.9208758473396301,2.763998102931712e-14,4.231535566390221e-09,8.820943548926152e-07,3.175936456045747e-07,0.07907214015722275,2.800617160056418e-12,9.217273611028531e-10,5.086771125206724e-05,[1 6 9 4 5 3 8 7 2 0],1
1068,16,0.1,8,6,0.5170685052871704,[6 1],2.182416133391079e-14,0.4785103499889374,7.248888989064284e-12,0.0019746110774576664,0.00020628269703593105,1.8199392570750206e-07,0.5170685052871704,7.365582366247736e-09,0.0010211738990619779,0.001218891702592373,[6 1 3 9 8 4 5 7 2 0],1
1069,16,0.1,9,1,0.9624468684196472,[1 6],3.1198311912986455e-16,0.9624468684196472,4.984809454100514e-09,0.0036810480523854494,6.797208698117174e-07,3.714908103358283e-10,0.03377702459692955,1.504070326063811e-07,9.394686640007421e-05,2.3106167645892128e-07,[1 6 3 8 4 9 7 2 5 0],1
1070,17,0.1,5,1,0.9670819640159607,[1 6],1.7422779934267787e-14,0.9670819640159607,5.346105069053975e-12,2.823086288117338e-05,9.662976481195074e-06,1.7509339533816615e-09,0.032880108803510666,1.832516603739176e-11,8.663096018324268e-09,1.2670220428390166e-08,[1 6 3 4 9 8 5 7 2 0],1
1071,17,0.1,0,1,0.9830538630485535,[1 6],2.6367073468710513e-14,0.9830538630485535,9.580343650607103e-17,7.002008750589539e-09,1.5748468058518483e-06,1.0075957845856465e-07,0.016944503411650658,2.0784987856417797e-15,3.098520398592264e-11,1.7124904161391896e-08,[1 6 4 5 9 3 8 0 7 2],1
1072,17,0.1,6,1,0.9867629408836365,[1 6],1.7298034003993858e-14,0.9867629408836365,1.2328727177612214e-13,4.5024020067785386e-08,1.5535086276941e-05,2.6409443520947207e-09,0.013221408240497112,5.5315105794429e-13,4.107609391512668e-11,6.732324209224316e-08,[1 6 4 9 3 5 8 7 2 0],1
1073,17,0.1,3,1,0.590541422367096,[1 6],2.723673608699684e-13,0.590541422367096,4.038821652065008e-15,8.258487014245475e-07,0.00016215645882766694,3.1860338367550867e-06,0.4091781973838806,3.5168875190533244e-12,4.185033901649149e-07,0.00011379898933228105,[1 6 4 9 5 3 8 7 0 2],1
1074,17,0.1,4,1,0.9936892986297607,[1 6],1.1573878308315257e-15,0.9936892986297607,2.1183446977882797e-15,1.1032926749976468e-07,4.78208505683142e-07,5.7187405921865775e-09,0.006310108117759228,4.672663352165568e-14,3.38633587837478e-09,2.8365777282601812e-08,[1 6 4 3 9 5 8 7 2 0],1
1075,17,0.1,2,1,0.9836320877075195,[1 6],2.2621510716610942e-14,0.9836320877075195,2.766385948367026e-17,2.0264170549899596e-11,4.6587180690949026e-07,2.995389422721928e-06,0.016344327479600906,2.7599799903881743e-15,1.2932980207602807e-11,2.012510594795458e-05,[1 6 9 5 4 3 8 0 7 2],1
1076,17,0.1,1,1,0.9938843846321106,[1 6],1.0178977886271534e-12,0.9938843846321106,1.1263738253469279e-14,1.3335779147638505e-09,0.001067118952050805,6.659402629338729e-08,0.00504569336771965,4.911519528214524e-14,2.56353792360553e-12,2.703268137338455e-06,[1 6 4 9 5 3 8 0 7 2],0
1077,17,0.1,7,1,0.9217590093612671,[1 6],6.851790541325753e-15,0.9217590093612671,2.9656341266190087e-14,4.259119723570848e-09,8.464199368063419e-07,3.0415023388741247e-07,0.07819095999002457,2.991218384096328e-12,9.166143399852444e-10,4.884735608357005e-05,[1 6 9 4 5 3 8 7 2 0],1
1078,17,0.1,8,6,0.5134188532829285,[6 1],2.169596628547564e-14,0.48274219036102295,6.7246720344971145e-12,0.001655759522691369,0.000193119136383757,1.8224743314476655e-07,0.5134188532829285,6.8094943017626974e-09,0.000859833147842437,0.001130051095969975,[6 1 3 9 8 4 5 7 2 0],1
1079,17,0.1,9,1,0.9633874893188477,[1 6],2.943988739635429e-16,0.9633874893188477,5.4117763603755975e-09,0.0037456483114510775,6.629237532251864e-07,3.3443767200047603e-10,0.03277449682354927,1.593182048509334e-07,9.133006096817553e-05,2.1417314144400734e-07,[1 6 3 8 4 9 7 2 5 0],1
1080,18,0.1,5,1,0.9668288230895996,[1 6],1.8839154547348538e-14,0.9668288230895996,6.5126224725597925e-12,3.098894012509845e-05,1.0363515684730373e-05,1.6814841741208397e-09,0.03312978520989418,2.1075837255968288e-11,8.721382727117089e-09,1.2514960623377647e-08,[1 6 3 4 9 8 5 7 2 0],1
1081,18,0.1,0,1,0.9827438592910767,[1 6],2.7662761133400576e-14,0.9827438592910767,1.0571649469835962e-16,7.42930916786122e-09,1.6416694279541844e-06,1.0007288153701666e-07,0.017254404723644257,2.273861429211827e-15,3.10318472307447e-11,1.7026273724241037e-08,[1 6 4 5 9 3 8 0 7 2],1
1082,18,0.1,6,1,0.9863604307174683,[1 6],1.83271891993032e-14,0.9863604307174683,1.4216233713230247e-13,4.697097821804164e-08,1.6379981389036402e-05,2.6405015951525e-09,0.013623005710542202,6.32795411122794e-13,4.125882274719217e-11,6.859257695168708e-08,[1 6 4 9 3 5 8 7 2 0],1
1083,18,0.1,3,1,0.604650616645813,[1 6],2.844493846194951e-13,0.604650616645813,3.988792074551906e-15,7.855713874960202e-07,0.00017025093256961554,3.232134986319579e-06,0.3950580358505249,3.344967315285774e-12,3.8971546700850013e-07,0.0001165656722150743,[1 6 4 9 5 3 8 7 0 2],1
1084,18,0.1,4,1,0.9934797286987305,[1 6],1.3545783715017477e-15,0.9934797286987305,2.568322904204128e-15,1.275483185736448e-07,5.327707981450658e-07,5.501772371019342e-09,0.006519625429064035,4.9107277218154305e-14,3.024542394314267e-09,2.3832425810610403e-08,[1 6 4 3 9 5 8 7 2 0],1
1085,18,0.1,2,1,0.984481692314148,[1 6],2.231789683886532e-14,0.984481692314148,2.841883550055353e-17,1.9137294179905062e-11,4.5773165879836597e-07,2.806252496156958e-06,0.01549619622528553,2.705052233099338e-15,1.1608639396976095e-11,1.8925224139820784e-05,[1 6 9 5 4 3 8 0 7 2],1
1086,18,0.1,7,1,0.9234152436256409,[1 6],6.3824449265709356e-15,0.9234152436256409,3.2451702458059783e-14,4.080914717263795e-09,7.745227321720449e-07,2.760361041964643e-07,0.07653990387916565,3.200301785730164e-12,8.475166124455313e-10,4.381031249067746e-05,[1 6 9 4 5 3 8 7 2 0],1
1087,18,0.1,1,1,0.9930879473686218,[1 6],1.2719117209111785e-12,0.9930879473686218,1.3889208353042286e-14,1.581340725032021e-09,0.0013177440268918872,7.387708222950096e-08,0.005591268185526133,5.918039631480979e-14,2.7653751684397765e-12,2.9441116566886194e-06,[1 6 4 9 5 3 8 0 7 2],0
1088,18,0.1,8,6,0.5157759785652161,[6 1],2.113491029593923e-14,0.48059606552124023,6.81957702114433e-12,0.0015098984586074948,0.00018179239123128355,1.8198586815287854e-07,0.5157759785652161,7.098001297833889e-09,0.0008196198032237589,0.0011164152529090643,[6 1 3 9 8 4 5 7 2 0],1
1089,18,0.1,9,1,0.9637101292610168,[1 6],2.7674763378504933e-16,0.9637101292610168,5.92226978568533e-09,0.0038988571614027023,6.636702778450854e-07,3.0769706227395943e-10,0.032296180725097656,1.759203769324813e-07,9.374276123708114e-05,2.1467049293732998e-07,[1 6 3 8 4 9 7 2 5 0],1
1090,19,0.1,5,1,0.9675758481025696,[1 6],1.9260985425410652e-14,0.9675758481025696,7.681051107655268e-12,3.294102498330176e-05,1.0493558875168674e-05,1.5768718553132999e-09,0.032380640506744385,2.3122743303405358e-11,8.717157662374575e-09,1.1962853818658914e-08,[1 6 3 4 9 8 5 7 2 0],1
1091,19,0.1,0,1,0.9830458164215088,[1 6],2.7547505360267684e-14,0.9830458164215088,1.161035604688656e-16,7.643797594880652e-09,1.6649527196932468e-06,9.422951308124539e-08,0.01695246249437332,2.4261289422497067e-15,3.027163242297348e-11,1.67004614581856e-08,[1 6 4 5 9 3 8 0 7 2],1
1092,19,0.1,6,1,0.9860213398933411,[1 6],1.8643149429288e-14,0.9860213398933411,1.709093207669793e-13,5.1642825127373726e-08,1.6428672097390518e-05,2.524060960240604e-09,0.013962067663669586,7.423226529995608e-13,4.255136173969554e-11,6.576630795507299e-08,[1 6 4 9 3 5 8 7 2 0],1
1093,19,0.1,3,1,0.6110358834266663,[1 6],2.935154831858189e-13,0.6110358834266663,4.266224163897896e-15,8.025864417504636e-07,0.00018169272516388446,3.1267059057427105e-06,0.38865962624549866,3.440143569316545e-12,3.8076291275501717e-07,0.00011842989624710754,[1 6 4 9 5 3 8 7 0 2],1
1094,19,0.1,4,1,0.9932543635368347,[1 6],1.709850988755395e-15,0.9932543635368347,3.362213427864167e-15,1.5465970193417888e-07,6.355074333441735e-07,5.362078336901277e-09,0.006744875572621822,5.3060274950904665e-14,2.7384519096784743e-09,2.0436537795376353e-08,[1 6 4 3 9 5 8 7 2 0],1
1095,19,0.1,2,1,0.9851470589637756,[1 6],2.2351984832794623e-14,0.9851470589637756,3.046955851413785e-17,1.883532566027135e-11,4.629084457974386e-07,2.6265697670169175e-06,0.01483151875436306,2.763788038760793e-15,1.088339141031014e-11,1.831001827667933e-05,[1 6 9 5 4 3 8 0 7 2],1
1096,19,0.1,7,1,0.9251089692115784,[1 6],5.9966989226112755e-15,0.9251089692115784,3.4052238974532564e-14,3.860666009103397e-09,7.089856808306649e-07,2.5506230372229766e-07,0.07485051453113556,3.292769919574501e-12,7.882547392590311e-10,3.9467879105359316e-05,[1 6 9 4 5 3 8 7 2 0],1
1097,19,0.1,1,1,0.9922204613685608,[1 6],1.6430207888662451e-12,0.9922204613685608,1.7701819692147666e-14,1.9331944933753675e-09,0.001629073522053659,8.072546364701338e-08,0.006147361826151609,6.95685100238902e-14,2.8796450900897552e-12,2.9689620077988366e-06,[1 6 4 9 5 3 8 0 7 2],0
1098,19,0.1,8,6,0.5161827206611633,[6 1],2.039978395354438e-14,0.48050472140312195,6.502066246527605e-12,0.0012970693642273545,0.00016751023940742016,1.8483385133549746e-07,0.5161827206611633,7.032043392030118e-09,0.0007499792263843119,0.001097826985642314,[6 1 3 9 8 4 5 7 2 0],1
1099,19,0.1,9,1,0.9646801948547363,[1 6],2.5843753432248993e-16,0.9646801948547363,6.4097624985492985e-09,0.0040038470178842545,6.521714226437325e-07,2.8031499343939004e-10,0.031221285462379456,1.9009249285772967e-07,9.36659998842515e-05,2.0927949151428038e-07,[1 6 3 8 4 9 7 2 5 0],1
1100,20,0.1,5,1,0.9678915739059448,[1 6],1.9596759450097624e-14,0.9678915739059448,9.063309130974417e-12,3.6736313631990924e-05,1.097791755455546e-05,1.5162749944508391e-09,0.03206077218055725,2.6659790694494312e-11,9.473455797603947e-09,1.2289085304928449e-08,[1 6 3 4 9 8 5 7 2 0],1
1101,20,0.1,0,1,0.9830535054206848,[1 6],2.767200565098691e-14,0.9830535054206848,1.2103941997586342e-16,7.770082355307295e-09,1.7049303551175399e-06,9.366526398935093e-08,0.016944706439971924,2.569169090118435e-15,3.075749724357202e-11,1.7382470574034414e-08,[1 6 4 5 9 3 8 0 7 2],1
1102,20,0.1,6,1,0.9860756993293762,[1 6],1.8536384314418383e-14,0.9860756993293762,1.9418270973386303e-13,5.2508124070982376e-08,1.617446105228737e-05,2.380915242738979e-09,0.013908056542277336,8.16698108880437e-13,4.129382599749043e-11,6.2983794180127e-08,[1 6 4 9 3 5 8 7 2 0],1
1103,20,0.1,3,1,0.6196262836456299,[1 6],3.1962605305524416e-13,0.6196262836456299,4.7082631304991296e-15,8.452687438875728e-07,0.0002041468833340332,3.1251706786861178e-06,0.38003742694854736,3.610651925015085e-12,3.838063946659531e-07,0.00012778060045093298,[1 6 4 9 5 3 8 7 0 2],1
1104,20,0.1,4,1,0.9931005239486694,[1 6],2.2087766880942274e-15,0.9931005239486694,4.402607903350626e-15,1.8109362542872987e-07,7.332264431170188e-07,5.209726872124065e-09,0.006898478604853153,5.514037780519031e-14,2.3410484661923192e-09,1.6763305410449902e-08,[1 6 4 3 9 5 8 7 2 0],1
1105,20,0.1,2,1,0.9860029220581055,[1 6],2.2151715750877606e-14,0.9860029220581055,3.195200844689823e-17,1.8306356430741744e-11,4.611540873611375e-07,2.4208695776906097e-06,0.013977007940411568,2.73884715362889e-15,9.92889451212342e-12,1.7203665265697055e-05,[1 6 9 5 4 3 8 0 7 2],1
1106,20,0.1,7,1,0.9268554449081421,[1 6],5.476920542660463e-15,0.9268554449081421,3.7958964991440317e-14,3.812740345665588e-09,6.420346494451223e-07,2.262673746145083e-07,0.0731089785695076,3.5567959168203434e-12,7.4488931689487e-10,3.46986525983084e-05,[1 6 9 4 5 3 8 7 2 0],1
1107,20,0.1,1,1,0.9915139079093933,[1 6],2.257073651243391e-12,0.9915139079093933,2.6007335187879822e-14,2.442470670160901e-09,0.002005226444453001,8.184334632233004e-08,0.006478192750364542,8.293586222516205e-14,2.6932963238107677e-12,2.5806823487073416e-06,[1 6 4 9 5 3 8 0 7 2],0
1108,20,0.1,8,6,0.5153592228889465,[6 1],1.8755881044238074e-14,0.4816511273384094,6.246691965777762e-12,0.001100042718462646,0.00014529643522109836,1.8359001785483997e-07,0.5153592228889465,7.093916121192478e-09,0.0006911568343639374,0.001052991719916463,[6 1 3 9 8 4 5 7 2 0],1
1109,20,0.1,9,1,0.9653140306472778,[1 6],2.45853483462488e-16,0.9653140306472778,6.65096910879015e-09,0.004032528959214687,6.484637538051174e-07,2.595232917457224e-10,0.030560754239559174,1.9664372530314722e-07,9.163033246295527e-05,2.040553681581514e-07,[1 6 3 8 4 9 7 2 5 0],1
1110,21,0.1,5,1,0.9687103033065796,[1 6],2.0147005605161174e-14,0.9687103033065796,1.0933778188393362e-11,4.012204226455651e-05,1.1349539818183985e-05,1.4263558112403985e-09,0.03123825043439865,3.047736368833043e-11,9.768852393676752e-09,1.2177932440238237e-08,[1 6 3 4 9 8 5 7 2 0],1
1111,21,0.1,0,1,0.983251690864563,[1 6],2.7882906690457863e-14,0.983251690864563,1.3407599818793595e-16,8.170664145268347e-09,1.7709805888443952e-06,8.93420519787469e-08,0.01674642227590084,2.791870569094062e-15,3.09007784637938e-11,1.7610016556091068e-08,[1 6 4 5 9 3 8 0 7 2],1
1112,21,0.1,6,1,0.9855479001998901,[1 6],1.9289549070457962e-14,0.9855479001998901,2.3945605155846483e-13,6.035852351260473e-08,1.6550726286368445e-05,2.317194658374433e-09,0.01443529687821865,9.884183315572725e-13,4.518465462899357e-11,6.18378663830299e-08,[1 6 4 9 3 5 8 7 2 0],1
1113,21,0.1,3,1,0.6268203258514404,[1 6],3.341134335345386e-13,0.6268203258514404,4.953436393565413e-15,8.362453627341893e-07,0.00021484158060047776,3.0723654163011815e-06,0.37283337116241455,3.6490142504841394e-12,3.666101520138909e-07,0.00012720769154839218,[1 6 4 9 5 3 8 7 0 2],1
1114,21,0.1,4,1,0.9926959276199341,[1 6],3.1239199781537197e-15,0.9926959276199341,5.985740857372647e-15,2.220858306145601e-07,8.683477403792494e-07,5.292599691841815e-09,0.007302995305508375,5.826610217527992e-14,2.0371306863609107e-09,1.3694771539007888e-08,[1 6 4 3 9 5 8 7 2 0],1
1115,21,0.1,7,1,0.9279518723487854,[1 6],5.180460281670879e-15,0.9279518723487854,4.139215554511966e-14,3.817352656199091e-09,6.016562110744417e-07,2.092864264113814e-07,0.07201505452394485,3.839706764346973e-12,7.334637897038476e-10,3.2307547371601686e-05,[1 6 9 4 5 3 8 7 2 0],1
1116,21,0.1,1,1,0.9905449151992798,[1 6],3.3418415604224982e-12,0.9905449151992798,3.84714402533199e-14,3.240876678134441e-09,0.002543017268180847,8.69206857601057e-08,0.006909764837473631,9.710794993643412e-14,2.6264509230683464e-12,2.2635122149949893e-06,[1 6 4 9 5 3 0 8 7 2],0
1117,21,0.1,8,6,0.5090914964675903,[6 1],1.6563016081816255e-14,0.48831549286842346,5.720530386194023e-12,0.0008643975015729666,0.00011996091052424163,1.8291669334757898e-07,0.5090914964675903,6.971591748339279e-09,0.0006078992155380547,0.0010005799122154713,[6 1 9 3 8 4 5 7 2 0],1
1118,21,0.1,9,1,0.9657105207443237,[1 6],2.316662109915705e-16,0.9657105207443237,7.904193743968335e-09,0.004427125211805105,6.559165512953768e-07,2.358259976187327e-10,0.02976280264556408,2.3495266532336245e-07,9.841565042734146e-05,2.0607900808045088e-07,[1 6 3 8 4 7 9 2 5 0],1
